manufacturer,model,product_name,family,product_class,subcategory,role,approval_status,source_tier,transport_type,input_count,output_count,max_resolution,chroma,technology,topology,directionality,inputs_json,outputs_json,control_json,audio_json,features_json,specs_json,summary,known_limitations,closest_wyrestorm_architecture,closest_wyrestorm_sku_or_family,confidence,evidence_source,last_reviewed,reviewer,notes,aliases_json,routed_input_count,routed_output_count,physical_output_count,mirrored_output_count,io_evidence_status,matrix_size_evidence,quote_safety,network_requirement,avoip_chip,avoip_codec,avoip_chip_status
Extron,IN1608 XI,IN1608 xi,IN1608,Switcher,Presentation Switcher,presentation switcher,approved,curated-fingerprint,Local,8,1,4K60 4:4:4,,PRESENTATION,presentation switcher,bidirectional,"[{""type"":""Analog Video"",""count"":2},{""type"":""DTP"",""count"":2},{""type"":""HDMI"",""count"":4}]","[{""type"":""DTP"",""count"":1},{""type"":""HDMI"",""count"":2}]","[""TCP/IP"",""RS-232"",""IR"",""Web UI""]","[""Embedded Audio"",""De-Embedded Audio"",""DSP""]","[""Presentation switcher"",""Scaling"",""DTP extension"",""Control processor"",""Audio DSP"",""Dual HDMI outputs"",""Presentation switching"",""Audio integration""]","{""video"":{""maxResolution"":""4K60 4:4:4"",""hdmi"":""2.0"",""bandwidthGbps"":18,""hdr"":true},""distance"":{""meters"":100}}","Eight-input presentation switcher with HDMI, analog, and DTP inputs, dual HDMI outputs, DTP output, scaling, and integrated control.",,Presentation switcher,SW-510-TX,high,https://www.extron.com/product/in1608,2026-06-28,Wingman curated fingerprint migration,"Official Extron IN1608 xi product page and literature. | data/product-intelligence-db.json#52 merged into deployed competitor catalog. | data/product-intelligence-db.json#69 merged into deployed competitor catalog. | data/product-intelligence-db.json#53 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron IN-series products are presentation switchers with scaling, audio handling, and room workflow features. | Compare IN-series products against presentation systems rather than plain matrices. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#51 merged into deployed competitor catalog. | Removed incorrect ""in1804"" alias during SKU-expansion pass: IN1804 is a distinct real Extron product, now tracked as its own row.","[""in1608xi"", ""in1606""]",,,,,,,,,,,
Extron,IN1808,Presentation switcher,IN1808,Switcher,Presentation Switcher,presentation-switcher,approved,structured-catalog,Local,8,2,4K60 4:4:4,,Presentation Switching,presentation switcher,bidirectional,"[{""type"":""DisplayPort"",""count"":2},{""type"":""DTP2"",""count"":2},{""type"":""HDMI"",""count"":4}]","[{""type"":""HDMI"",""count"":2}]","[""RS-232"",""IR"",""TCP/IP"",""Web UI""]","[""DSP""]","[""Presentation switching"",""Scaling"",""Dual HDMI outputs"",""DTP2"",""Audio DSP"",""Apollo"",""HDBaseT"",""Audio integration""]","{""video"":{""maxResolution"":""4K60 4:4:4"",""hdmi"":""2.0"",""bandwidthGbps"":18,""hdr"":true},""distance"":{""meters"":100}}","Seamless 8-input presentation switcher with HDMI, DisplayPort, and DTP2 inputs plus dual HDMI outputs.",,Apollo / HDBaseT,Apollo presentation switcher direction,high,https://www.extron.com/product/in1808,2026-07-13,Claude research pass,"competitor-compare.seed.json#4 merged into deployed competitor catalog. | This is a presentation-switcher workflow first, so compare it against Apollo-style room switching before considering matrix products. | data/product-intelligence-db.json#54 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron IN-series products are presentation switchers with scaling, audio handling, and room workflow features. | Compare IN-series products against presentation systems rather than plain matrices. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#52 merged into deployed competitor catalog. | This is a presentation-switcher workflow first, so compare it against Apollo-style room switching before considering matrix products. | Check input mix and scaling needs | Review USB, audio, and control requirements | Verified via Extron IN1808 product listing: 8-input (HDMI/DisplayPort/DTP2) seamless presentation switcher with dual HDMI outputs.",[],,,,,,,,,,,
Extron,MGP 641 XI,Multiview processor,Unknown,Video Wall,,multiview-processor,approved,structured-catalog,Local,4,2,4K60 4:4:4,,Video Wall Processor,video processor,bidirectional,"[{""type"":""HDMI"",""count"":4}]","[{""type"":""HDMI"",""count"":1}]","[""RS-232"",""TCP/IP""]","[""Analog Audio""]","[""4-window 4K/60 multi-window processor"", ""Extron Vector 4K scaling + LinkLicense annotation"", ""HDMI background input for live non-scaled content"", ""HDMI local + DTP3 remote (330ft/100m) outputs"", ""Window rotation, keying, transition effects"", ""HDCP 2.3, 18Gbps inputs""]","{""video"": {""bandwidthGbps"": 18, ""hdcp"": ""2.3""}, ""distance"": {""feet"": 330, ""meters"": 100}}",Four-window 4K/60 multiview processor for building a single canvas from multiple sources.,,Video Wall / Apollo,Video Wall processor direction,high,https://www.extron.com/product/mgp641xi,2026-07-13,Claude research pass,"competitor-compare.seed.json#11 merged into deployed competitor catalog. | Treat this as a canvas processor for a one-screen or one-wall composition, not as a basic matrix. | Compare against wall processors and multiview workflows | Do not confuse it with decoder-per-panel AVoIP | data/product-intelligence-db.json#55 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron MGP products are multiview processors for one-screen and one-wall canvas composition. | Compare MGP products against multiview and wall processors rather than switchers or matrices. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#53 merged into deployed competitor catalog. | Treat this as a canvas processor for a one-screen or one-wall composition, not as a basic matrix. | Compare against wall processors and multiview workflows | Do not confuse it with decoder-per-panel AVoIP | Verified via official Extron MGP 641 xi article/product pages: 4x 4K/60 HDMI inputs (18Gbps, HDCP2.3), HDMI local + DTP3 remote (100m) outputs, Vector scaling, annotation.",[],,,,,,,,,,,
Extron,NAV 10E 501,AV over IP encoder,NAV,AVoIP,AV over IP encoder,encoder,approved,structured-catalog,AVoIP (10Gb),1,,4K60 4:4:4,,AVoIP,endpoint,tx,"[{""type"":""HDMI"",""count"":1},{""type"":""Analog Audio"",""count"":1},{""type"":""USB-C"",""count"":1}]","[{""type"":""HDMI (loop-through)"",""count"":1},{""type"":""LAN"",""count"":1}]","[""RS-232"",""IR""]","[""Analog Audio"",""AES67""]","[""PURE3 codec, visually lossless 4K60 4:4:4"", ""10Gbps Ethernet, adjustable bitrate for 1Gb NAV compatibility"", ""AES67 audio over IP"", ""HDMI loop-through"", ""USB 2.0 (Type-C)""]","{""video"":{""maxResolution"":""3840x2160@60"",""chroma"":""4:4:4""},""network"":{""speed"":""10Gb""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","10Gb AV over IP encoder for premium transport, USB 2.0, and high-bandwidth distribution workflows.",,AVoIP,NHD-600-TRX direction,high,https://www.extron.com/product/nav10e501,2026-07-13,Claude research pass,"competitor-compare.seed.json#7 merged into deployed competitor catalog. | Treat this as a premium AVoIP encoder, not a basic extender or presentation switcher. | Use bandwidth and endpoint counts as the deciding factors | Keep it separate from HDBaseT wall products | data/product-intelligence-db.json#56 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV 10G encoder models are high-bandwidth AV-over-IP source endpoints. | Keep NAV 10G encoder products in the AVoIP lane and compare them by network class and endpoint role. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#54 merged into deployed competitor catalog. | Treat this as a premium AVoIP encoder, not a basic extender or presentation switcher. | Use bandwidth and endpoint counts as the deciding factors | Keep it separate from HDBaseT wall products | Verified via official Extron NAV 10E 501 page: PURE3 codec, 4K60 4:4:4, 10Gb Ethernet w/ 1Gb compatibility, AES67, HDMI loop-through.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV 10SD 501,AV over IP decoder,NAV,AVoIP,AV over IP decoder,decoder,approved,structured-catalog,AVoIP (10Gb),,1,4K60 4:4:4,,AVoIP,endpoint,rx,"[{""type"":""LAN"",""count"":1}]","[{""type"":""HDMI"",""count"":1},{""type"":""Analog Audio"",""count"":1},{""type"":""USB-C"",""count"":1}]","[""RS-232"",""IR"",""CEC""]","[""Analog Audio"",""AES67""]","[""PURE3 codec, visually lossless 4K60 4:4:4"", ""10Gbps Ethernet, compatible with 1Gb NAV endpoints"", ""AES67 audio over IP"", ""Scaling HDMI output"", ""USB 2.0 (Type-C)"", ""CEC control of display""]","{""video"":{""maxResolution"":""3840x2160@60"",""chroma"":""4:4:4""},""network"":{""speed"":""10Gb""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","10Gb AV over IP decoder with high-bandwidth output, scaling, AES67 audio, and premium endpoint behavior.",,AVoIP,NHD-600-TRX direction,high,https://www.extron.com/product/nav10sd501,2026-07-13,Claude research pass,"competitor-compare.seed.json#8 merged into deployed competitor catalog. | Treat this as the decoder side of a premium distributed system, not as a simple wall processor. | Compare decoder count and transport bandwidth | data/product-intelligence-db.json#57 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV 10G decoder models are high-bandwidth AV-over-IP display endpoints with scaling capabilities. | Compare NAV 10G decoders against AVoIP decoders and scaled endpoints, not wall processors. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#55 merged into deployed competitor catalog. | Treat this as the decoder side of a premium distributed system, not as a simple wall processor. | Compare decoder count and transport bandwidth | Review whether the wall is one canvas or many endpoints | Verified via official Extron NAV 10SD 501 page: PURE3 codec, 4K60 4:4:4, 10Gb Ethernet w/ 1Gb compatibility, AES67, scaling HDMI output.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV D 101,NAV D 101,,AVoIP,AV over IP decoder,decoder,review,sku-seed,AVoIP (1Gb),,1,4K/60 4:4:4,,AVOIP,endpoint,unidirectional,"[{""type"": ""LAN (1Gb/PoE+)"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 1}]","[""RS-232"", ""IR"", ""Digital I/O""]","[""Embedded HDMI Audio""]","[""PURE3 codec, 4K/60 4:4:4, ultra-low latency"", ""1Gb PoE+ network"", ""RS-232/IR/Digital I/O passthrough""]","{""video"":{""maxResolution"":""3840x2160@60"",""chroma"":""4:4:4""},""network"":{""speed"":""1Gb""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}",Extron NAV D 101 (matched to Extron's NAV 1Gb non-scaling decoder line) is a Pro AV-over-IP decoder delivering PURE3-codec 4K/60 4:4:4 video with RS-232/IR/Digital I/O passthrough over PoE+ 1Gb Ethernet.,Extron's official 101-tier NAV decoder naming is 'NAV SD 101' (scaling) / 'NAV 10SD 101' (10G scaling); no distinct non-scaling 'NAV D 101' was found (the non-scaling compact decoder is 'NAV D 121'). Verify exact SKU before quoting.,NetworkHD 100 (standard 1GbE AVoIP decoder),NHD-120-RX,medium,https://www.extron.com/product/navsd101,2026-07-05,Claude research pass,"SKU discrepancy: Extron's 101-tier NAV decoder is officially 'NAV SD 101' (or 10G 'NAV 10SD 101'); no separate non-scaling 'NAV D 101' confirmed (non-scaling decoder in this family is 'NAV D 121'). Populated using closest NAV decoder spec, confidence set to medium.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV D 121,NAV D 121,,AVoIP,AV over IP compact decoder,decoder,review,sku-seed,AVoIP (1Gb),,1,4K/60 4:4:4,,AVOIP,endpoint,unidirectional,"[{""type"": ""LAN (1Gb)"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 1}]","[""RS-232"", ""Digital I/O"", ""IR""]","[""Embedded HDMI Audio""]","[""PURE3 codec, 4K/60 4:4:4, ultra-low latency"", ""Compact quarter-rack-width, 1in high enclosure"", ""RS-232/Digital I/O/IR extend control system reach to endpoint""]","{""video"":{""maxResolution"":""3840x2160@60"",""chroma"":""4:4:4""},""physical"":{""formFactor"":""1/4 rack width, 1in H""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","Extron NAV D 121 compact Pro AV-over-IP decoder delivering PURE3-codec 4K/60 4:4:4 video with RS-232/Digital I/O/IR control extension, in a quarter-rack-width enclosure.",,NetworkHD 100 (compact 1GbE AVoIP decoder),NHD-120-RX,high,https://www.extron.com/product/navd121,2026-07-05,Claude research pass,"Verified via official Extron NAV D 121 page: PURE3 codec, 4K/60 4:4:4, compact 1/4-rack enclosure, RS-232/DIO/IR passthrough.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV D 501,NAV D 501,,AVOIP,,Decoder,review,curated-fingerprint,,1,1,4K60,4:4:4,AVOIP,,,[],[],[],[],"{""usbRouting"":true,""tenGig"":false}","{""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed""}",,,NetworkHD 500 (premium 1GbE AVoIP decoder),NHD-500-RX,medium,,2026-06-28,Wingman curated fingerprint migration,,"[""navd501""]",,,,,,,,Unconfirmed - verify 1GbE or 10GbE,,,not-publicly-confirmed
Extron,NAV E 101,NAV E 101,,AVoIP,AV over IP encoder,encoder,review,sku-seed,AVoIP (1Gb),1,,4K/60 4:4:4,,AVOIP,endpoint,unidirectional,"[{""type"": ""HDMI"", ""count"": 1}, {""type"": ""Analog Audio"", ""count"": 1}]","[{""type"": ""HDMI (loop-through)"", ""count"": 1}, {""type"": ""LAN (1Gb, PoE+)"", ""count"": 1}]",[],"[""Embedded HDMI Audio"", ""Balanced/Unbalanced Analog Audio""]","[""PURE3 codec, 4K/60 4:4:4, ultra-low latency"", ""1000BASE-T RJ45 with PoE+, up to 328ft (100m)"", ""HDMI loop-through"", ""Half-rack-width, 1in high enclosure""]","{""video"":{""maxResolution"":""3840x2160@60"",""chroma"":""4:4:4""},""distance"":{""feet"":328,""meters"":100},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","Extron NAV E 101 Pro AV-over-IP encoder delivering PURE3-codec 4K/60 4:4:4 video over 1Gb PoE+ Ethernet up to 100m, with HDMI loop-through and analog audio input.",,NetworkHD 100 (standard 1GbE AVoIP encoder),NHD-120-TX,high,https://www.extron.com/product/nave101,2026-07-05,Claude research pass,"Verified via official Extron NAV E 101 spec sheet: PURE3 codec, 4K/60 4:4:4, PoE+ 1Gb to 100m, HDMI loop-through, analog audio in.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV E 501,AV over IP Encoder,NAV,AVoIP,,Encoder,approved,curated-fingerprint,AVoIP,1,1,4K60 4:4:4,4:4:4,AVOIP,endpoint,tx,"[{""type"":""HDMI"",""count"":1},{""type"":""Analog Audio"",""count"":1},{""type"":""USB-C"",""count"":1}]","[{""type"":""HDMI (loop-through)"",""count"":1},{""type"":""LAN"",""count"":1}]","[""RS-232"",""IR""]","[""Analog Audio"",""Embedded Audio"",""AES67""]","[""PURE3 codec, 4K60 4:4:4, ultra-low latency"",""1Gb PoE+ Ethernet"",""HDMI loop-through"",""USB 2.0 (Type-C)"",""AES67 audio over IP"",""Analog audio input""]","{""video"":{""maxResolution"":""4K60 4:4:4"",""hdmi"":""2.0"",""hdr"":true},""distance"":{""meters"":100},""usb"":{""standard"":""USB 2.0"",""connector"":""USB-C""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","Extron NAV E 501 is a 1G Pro AV over IP encoder delivering PURE3-codec 4K60 4:4:4 video with HDMI loop-through, analog audio input, embedded HDMI audio, AES67 audio over IP, and a USB 2.0 Type-C port.",,NetworkHD 500 (premium 1GbE AVoIP encoder),NHD-500-TX,high,https://www.extron.com/product/nave501,2026-07-13,Claude research pass,Typical enterprise AVoIP encoder use-case. | src/competitor/competitors.json#1 merged into deployed competitor catalog. | data/product-intelligence-db.json#36 merged into deployed competitor catalog. | data/product-intelligence-db.json#59 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV encoder models are endpoint encoders for networked AV distribution. | Compare NAV encoders against AVoIP encoders rather than switchers or extenders. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#57 merged into deployed competitor catalog.,"[""nave501""]",,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV SD 501,AV over IP Decoder,NAV,AVoIP,,decoder,approved,structured-catalog,AVoIP,,1,4K60 4:4:4,4:4:4,AVoIP,endpoint,rx,"[{""type"":""LAN"",""count"":1}]","[{""type"":""HDMI"",""count"":1},{""type"":""Analog Audio"",""count"":1},{""type"":""USB-C"",""count"":1}]","[""RS-232"",""IR""]","[""Analog Audio"",""AES67""]","[""PURE3 codec, 4K@60 4:4:4/4:2:2/4:2:0, up to 18Gbps"", ""1Gb PoE+ NAV port + Extension port"", ""AES67 audio over IP"", ""HDCP 1.4/2.3"", ""USB 2.0 (Type-C)""]","{""video"":{""maxResolution"":""3840x2160@60"",""bandwidthGbps"":18,""hdcp"":""2.3""},""network"":{""speed"":""1Gb""},""usb"":{""standard"":""USB 2.0"",""connector"":""USB-C""},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","Extron NAV SD 501 is a 1G Pro AV over IP scaling decoder delivering PURE3-codec 4K60 up to 4:4:4 video with HDMI output, analog de-embedded audio, AES67 audio over IP, and a USB 2.0 Type-C port.",,NetworkHD 500 (premium 1GbE AVoIP decoder),NHD-500-RX,high,https://www.extron.com/product/navsd501,2026-07-13,Claude research pass,"src/competitor/competitors.json#2 merged into deployed competitor catalog. | data/product-intelligence-db.json#37 merged into deployed competitor catalog. | data/product-intelligence-db.json#61 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV decoder models are display-side endpoints for networked AV distribution. | Compare NAV decoders against AVoIP decoders and endpoint scaling workflows, not generic wall processors. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#59 merged into deployed competitor catalog. | Verified via official Extron NAV SD 501 spec sheet: PURE3 codec, 4K60 up to 4:4:4/18Gbps, 1Gb PoE+ w/ extension port, AES67, HDCP2.3.",[],,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV-E-121,NAV E 121,NAV,AVoIP,,encoder,approved,structured-catalog,AVoIP,1,,4K60 4:4:4,,AVoIP,endpoint,tx,"[{""type"":""HDMI"",""count"":1},{""type"":""USB 2.0"",""count"":1}]","[{""type"":""HDMI"",""count"":1},{""type"":""LAN"",""count"":1}]","[""TCP/IP"",""RS-232""]","[""Embedded Audio"",""AES67""]","[""AVoIP encoder"",""HDMI loop-through"",""USB 2.0 over IP"",""AES67 audio"",""PURE3 codec"",""Ultra-low latency"",""Secure transport"",""Distributed AV encoder""]","{""video"":{""maxResolution"":""4K60 4:4:4"",""hdmi"":""2.0b"",""bandwidthGbps"":18,""hdr"":true},""distance"":{""meters"":100},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","One-gigabit HDMI encoder with HDMI loop-through, USB 2.0 over IP, AES67 audio support, and secure NAV AV over IP transport.",,AVoIP,NetworkHD encoder direction,high,https://www.extron.com/product/nave121,2026-07-05,Claude research pass,"Official Extron NAV E 121 page. | data/product-intelligence-db.json#29 merged into deployed competitor catalog. | data/product-intelligence-db.json#38 merged into deployed competitor catalog. | data/product-intelligence-db.json#62 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV encoder models are endpoint encoders for networked AV distribution. | Compare NAV encoders against AVoIP encoders rather than switchers or extenders. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#60 merged into deployed competitor catalog. | competitor-compare.seed.json#5 merged into deployed competitor catalog. | Compare this as a distributed AVoIP encoder, not as a matrix or simple wall processor. | Use encoder and decoder counts, not family name alone | data/product-intelligence-db.json#58 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV encoder models are endpoint encoders for networked AV distribution. | Compare NAV encoders against AVoIP encoders rather than switchers or extenders. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#56 merged into deployed competitor catalog. | Compare this as a distributed AVoIP encoder, not as a matrix or simple wall processor. | Use encoder and decoder counts, not family name alone | Check the network speed and controller role | Verified via official Extron NAV E 121 product page: compact 1G encoder, HDMI loop-through, USB2.0-over-IP, AES67, secure NAV transport.","[""NAV E 121""]",,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAV-SD-121,NAV SD 121,NAV,AVoIP,,decoder,approved,structured-catalog,AVoIP,,1,4K60 4:4:4,,AVoIP,endpoint,rx,"[{""type"":""LAN"",""count"":1}]","[{""type"":""HDMI"",""count"":1}]","[""TCP/IP"",""RS-232""]","[""Embedded Audio"",""AES67""]","[""AVoIP decoder"",""Scaling decoder"",""Confidence preview"",""AES67 audio"",""Vector 4K scaling"",""Ultra-low latency"",""Distributed AV decoder""]","{""video"":{""maxResolution"":""4K60 4:4:4"",""hdmi"":""2.0b"",""bandwidthGbps"":18,""hdr"":true},""distance"":{""meters"":100},""networkSpeed"":""1GbE"",""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed"",""avoipCodec"":""PURE3""}","One-gigabit scaling decoder with HDMI output, AES67 audio support, HDMI preview output, and advanced scaling for NAV AV over IP systems.",,AVoIP,NetworkHD decoder direction,high,https://www.extron.com/product/navsd121,2026-07-05,Claude research pass,"Official Extron NAV SD 121 page. | data/product-intelligence-db.json#30 merged into deployed competitor catalog. | data/product-intelligence-db.json#39 merged into deployed competitor catalog. | data/product-intelligence-db.json#63 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV decoder models are display-side endpoints for networked AV distribution. | Compare NAV decoders against AVoIP decoders and endpoint scaling workflows, not generic wall processors. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#61 merged into deployed competitor catalog. | competitor-compare.seed.json#6 merged into deployed competitor catalog. | Compare this as a decoder-side wall endpoint, not as a standalone processor. | Wall designs should count decoders per display | data/product-intelligence-db.json#60 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAV decoder models are display-side endpoints for networked AV distribution. | Compare NAV decoders against AVoIP decoders and endpoint scaling workflows, not generic wall processors. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#58 merged into deployed competitor catalog. | Compare this as a decoder-side wall endpoint, not as a standalone processor. | Wall designs should count decoders per display | Review preview output and scaling behavior separately | Verified via official Extron NAV SD 121 product page: compact 1G scaling decoder, HDMI + preview output, AES67, advanced scaling.","[""NAV SD 121""]",,,,,,,,1GbE managed AV network,,PURE3,not-publicly-confirmed
Extron,NAVIGATOR,NAVigator System Manager,NAV,Control,,controller,review,structured-catalog,AVoIP,,,,,AVoIP,controller,bidirectional,"[{""type"":""LAN"",""count"":2}]",[],"[""TCP/IP"",""HTTPS"",""SSH"",""Web UI"",""Active Directory""]",[],"[""AVoIP controller"",""Embedded web interface"",""Device monitoring"",""Bulk configuration"",""System diagnostics"",""Dual LAN"",""AVoIP management"",""System orchestration""]","{""avoipChip"":null,""avoipChipStatus"":""not-publicly-confirmed""}","AV over IP system manager that configures, controls, and monitors NAV encoders and decoders from an embedded web interface.",,No direct WyreStorm hardware equivalent,"Central AVoIP domain-management software suite; WyreStorm's NHD-CTL-PRO-V2 controls a single NetworkHD system, not a multi-domain estate",high,https://www.extron.com/product/navigator,2026-07-05,Claude research pass,"Official Extron NAVigator page. | data/product-intelligence-db.json#31 merged into deployed competitor catalog. | data/product-intelligence-db.json#40 merged into deployed competitor catalog. | data/product-intelligence-db.json#64 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | Extron NAVigator is the management and control platform for Extron NAV AVoIP deployments. | Treat NAVigator as the control plane for NAV systems, not as an AV endpoint. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#62 merged into deployed competitor catalog. | Verified via official Extron NAVigator product page: browser-based AVoIP system manager for configuring/controlling/monitoring NAV encoders and decoders. | AVoIP network speed requires 1GbE/10GbE verification before approval.",[],,,,,,,comparison-only-verify,Unconfirmed - verify 1GbE or 10GbE,,,not-publicly-confirmed
Extron,SHARELINK-PRO-1100,ShareLink Pro 1100,ShareLink,Wireless Presentation,,wireless-presentation-hub,approved,structured-catalog,Local,,1,4K,,Wireless Presentation,collaboration appliance,bidirectional,"[{""type"":""HDMI"",""count"":1},{""type"":""LAN"",""count"":2},{""type"":""Wireless Presentation"",""count"":1}]","[{""type"":""HDMI"",""count"":1}]","[""TCP/IP"",""Web UI""]","[""HDMI Audio"",""Embedded Audio""]","[""Wireless presentation"",""Quad view"",""ConferenceShare"",""HDMI input"",""Digital signage"",""WebShare"",""Collaboration"",""Multi-user sharing"",""Moderator mode"",""BYOD"",""Room collaboration""]","{""video"":{""maxResolution"":""4K"",""hdmi"":""2.0"",""bandwidthGbps"":18,""hdr"":false}}","Wireless and wired presentation gateway with support for simultaneous display of up to four devices, HDMI input, dual Ethernet ports, and collaboration workflows.",,Wireless presentation hub,APO-VX20-UC-V2 + APO-DG2,high,https://www.extron.com/product/sharelinkpro1100,2026-07-05,Claude research pass,"Official Extron ShareLink Pro 1100 page. | data/product-intelligence-db.json#32 merged into deployed competitor catalog. | data/product-intelligence-db.json#41 merged into deployed competitor catalog. | data/product-intelligence-db.json#66 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | ShareLink products are wireless presentation and collaboration endpoints for meeting rooms. | Compare ShareLink against wireless presentation and BYOD collaboration products, not matrices or extenders. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#64 merged into deployed competitor catalog. | Official Extron ShareLink Pro 1100 product page and literature. | data/product-intelligence-db.json#70 merged into deployed competitor catalog. | data/product-intelligence-db.json#65 merged into deployed competitor catalog. | Canonical competitor record rebuilt from structured compare catalog. | ShareLink products are wireless presentation and collaboration endpoints for meeting rooms. | Compare ShareLink against wireless presentation and BYOD collaboration products, not matrices or extenders. | Official competitor family guidance applied during canonical sync. | data/product-intelligence-db.json#63 merged into deployed competitor catalog. | Verified via official Extron ShareLink Pro 1100 product page: wireless/wired presentation gateway, 4-device simultaneous display, HDMI input, dual Ethernet.","[""SHARELINK PRO 1100""]",,,,,,,,,,,
